_id,name_name_jac_qgm_3_qgm_3,name_name_jac_dlm_dc0_dlm_dc0,countries_countries_jac_qgm_3_qgm_3,countries_countries_cos_dlm_dc0_dlm_dc0,countries_countries_jac_dlm_dc0_dlm_dc0,countries_countries_mel,countries_countries_lev_dist,countries_countries_lev_sim,countries_countries_nmw,countries_countries_sw,country_count_country_count_exm,country_count_country_count_anm,country_count_country_count_lev_dist,country_count_country_count_lev_sim,status_match,country_overlap,country_count_sim,label
8958738,0.15,0.5,0.0,0.0,0.0,0.4726495726495726,32,0.17948717948717952,-2.0,6.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
4034499,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.4332112332112332,31,0.11428571428571432,-18.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
8994291,,,0.0,0.0,0.0,0.25555555555555554,26,0.1333333333333333,-16.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
3893312,0.3541666666666667,0.4,0.0,0.0,0.0,0.35796882855706386,17,0.0,-4.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
5836370,,,0.0,0.0,0.0,0.4514814814814814,23,0.07999999999999996,-14.0,1.0,0,0.5,1.0,0.0,0,0.0,1,0
8982482,0.125,0.5,0.0,0.0,0.0,0.4027777777777777,15,0.0625,-3.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
4889658,,,0.027777777777777776,0.0,0.0,0.2935897435897436,19,0.05000000000000005,-6.0,3.0,1,1.0,0.0,1.0,0,0.0,1,0
8491889,0.7826086956521741,1.0,0.0,0.0,0.0,0.4283224400871459,79,0.12222222222222225,-49.0,4.0,1,1.0,0.0,1.0,1,0.0,1,1
6064557,,,0.0,0.0,0.0,0.5,12,0.2,-2.0,2.0,1,1.0,0.0,1.0,0,0.0,1,1
4381838,0.09615384615384616,0.14285714285714285,0.0,0.0,0.0,0.4509370015948964,71,0.11250000000000004,-52.0,4.0,1,1.0,0.0,1.0,1,0.0,1,0
7278060,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
7143847,,,0.03225806451612903,0.0,0.0,0.4442002442002442,35,0.10256410256410252,-15.0,5.0,1,1.0,0.0,1.0,0,0.0,1,0
7985965,0.2608695652173913,0.3333333333333333,0.0,0.0,0.0,0.4794388327721661,26,0.03703703703703709,-2.0,4.0,1,1.0,0.0,1.0,1,0.0,1,0
8548164,0.6,0.6,0.0,0.0,0.0,0.4120370370370369,9,0.0,-1.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
3371870,0.5609756097560976,0.6,0.0,0.0,0.0,0.475,21,0.125,-9.0,3.0,0,0.5,1.0,0.0,1,0.0,1,1
5011668,0.7368421052631579,1.0,0.0,0.0,0.0,0.3991452991452991,11,0.15384615384615385,-1.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
8982479,0.16666666666666666,0.5,0.2325581395348837,0.0,0.0,0.7045454545454546,23,0.303030303030303,-9.0,12.0,1,1.0,0.0,1.0,1,1.0,1,1
2350777,0.3103448275862069,0.2857142857142857,0.0,0.0,0.0,0.4405708460754332,104,0.04587155963302747,-94.0,2.0,0,0.11111111111111116,1.0,0.0,1,0.0,0,1
5661990,,,0.0,0.0,0.0,0.4262443438914027,14,0.17647058823529416,-1.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
6064556,,,0.0,0.0,0.0,0.5,12,0.2,-2.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
6464124,0.1875,0.3333333333333333,0.0,0.0,0.0,0.4266666666666667,23,0.07999999999999996,-13.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
6068881,,,0.0,0.0,0.0,0.5,12,0.2,-2.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
4414776,0.206896551724138,0.25,0.018518518518518517,0.0,0.0,0.5493827160493827,51,0.05555555555555558,-42.0,3.0,0,0.5,1.0,0.0,0,0.0,1,0
1777543,0.14634146341463414,0.25,0.0,0.0,0.0,0.4527027027027027,33,0.10810810810810813,-25.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
8887352,0.6875,1.0,0.0,0.0,0.0,0.396011396011396,13,0.0,-4.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
6261720,,,0.0,0.0,0.0,0.0,17,0.0,-15.0,0.0,0,0.0,1.0,0.0,0,0.0,0,0
8978460,0.2,0.5,0.0,0.0,0.0,0.4027777777777777,15,0.0625,-3.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
7281347,0.0,0.0,0.07692307692307693,0.0,0.0,0.4834869431643625,26,0.16129032258064513,-19.0,5.0,0,0.5,1.0,0.0,1,1.0,1,0
8650503,,,0.0,0.0,0.0,0.0,14,0.0,-12.0,0.0,0,0.0,1.0,0.0,1,0.0,1,0
7270109,,,0.0,0.0,0.0,0.5261904761904762,17,0.15000000000000002,-10.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
8982483,0.15,0.5,0.0,0.0,0.0,0.3263888888888889,26,0.1333333333333333,-10.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
8884329,,,0.0,0.0,0.0,0.4490740740740741,15,0.0625,-6.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
4143494,,,0.0,0.0,0.0,0.3996376811594203,21,0.08695652173913049,-11.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
2111712,,,0.016393442622950817,0.0,0.0,0.4680652680652681,27,0.1818181818181817,2.0,4.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
1136411,0.15151515151515152,0.25,0.0,0.0,0.0,0.3737373737373737,29,0.12121212121212124,-21.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
6617125,,,0.0,0.0,0.0,0.42777777777777776,18,0.09999999999999998,-3.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
7273448,,,0.0,0.0,0.0,0.5261904761904762,17,0.15000000000000002,-10.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
2111603,,,0.0,0.0,0.0,0.4710260499734183,29,0.12121212121212124,-10.0,3.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,0
3012352,0.2631578947368421,0.3333333333333333,0.0,0.0,0.0,0.3906695156695156,36,0.07692307692307687,-27.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
5662026,,,0.0,0.0,0.0,0.4763071895424837,20,0.16666666666666666,-3.0,3.0,1,1.0,0.0,1.0,1,0.0,1,1
7692975,0.40625,0.5,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
6181280,,,0.0,0.0,0.0,0.4121212121212121,39,0.11363636363636365,-29.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
7930811,0.08695652173913042,0.16666666666666666,0.0,0.0,0.0,0.46296296296296297,10,0.16666666666666666,-1.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
1286582,,,0.0,0.0,0.0,0.4552469135802469,23,0.14814814814814814,0.0,4.0,0,0.5,1.0,0.0,1,0.0,1,1
2037021,,,0.0,0.0,0.0,0.4958333333333334,14,0.125,-4.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
7689690,0.0,0.0,0.014705882352941175,0.0,0.0,0.4119572542601329,41,0.12765957446808507,-8.0,3.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,0
5031857,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,8,0.0,-6.0,0.0,0,0.0,1.0,0.0,0,0.0,1,0
8958732,,,0.0,0.0,0.0,0.483974358974359,36,0.07692307692307687,-28.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
527070,,,0.0,0.0,0.0,0.4583333333333333,14,0.125,-6.0,2.0,1,1.0,0.0,1.0,1,0.0,1,1
4885559,0.21739130434782608,0.3333333333333333,0.21875,0.0,0.0,0.7004662004662006,15,0.31818181818181823,-4.0,9.0,1,1.0,0.0,1.0,1,1.0,1,0
7273814,,,0.0,0.0,0.0,0.4685185185185185,16,0.2,-7.0,3.0,0,0.5,1.0,0.0,1,0.0,1,0
8982481,0.15789473684210525,0.5,0.0,0.0,0.0,0.4027777777777777,15,0.0625,-3.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
7692896,0.07317073170731707,0.16666666666666666,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
7278071,0.0975609756097561,0.2,0.0,0.0,0.0,0.4553600521342458,26,0.16129032258064513,-4.0,3.0,0,0.5,1.0,0.0,0,0.0,1,0
4414605,,,0.0,0.0,0.0,0.3686868686868687,10,0.09090909090909094,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
5701602,,,0.0,0.0,0.0,0.28703703703703703,16,0.11111111111111116,-8.0,2.0,1,1.0,0.0,1.0,1,0.0,1,1
5693687,,,0.0,0.0,0.0,0.2777777777777777,16,0.11111111111111116,-7.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
7689716,0.4318181818181818,0.6,0.0,0.0,0.0,0.4904474610356964,29,0.1470588235294118,-16.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,1
1167881,,,0.0,0.0,0.0,0.36984126984126986,19,0.09523809523809523,-9.0,1.0,0,0.5,1.0,0.0,1,0.0,1,0
7273441,,,0.0,0.0,0.0,0.4777777777777778,18,0.09999999999999998,-12.0,1.0,0,0.5,1.0,0.0,1,0.0,1,0
1227050,0.1724137931034483,0.3333333333333333,0.0,0.0,0.0,0.3857142857142857,22,0.12,-8.0,3.0,1,1.0,0.0,1.0,1,0.0,1,0
5247047,,,0.0,0.0,0.0,0.4833333333333333,8,0.2,0.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
8876413,,,0.0,0.0,0.0,0.0,27,0.0,-25.0,0.0,0,0.0,1.0,0.0,0,0.0,1,0
1491981,,,0.0,0.0,0.0,0.4558823529411765,15,0.11764705882352945,-7.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
7278001,,,0.15384615384615385,0.0,0.0,0.7301075268817204,22,0.29032258064516125,-12.0,9.0,0,0.5,1.0,0.0,0,0.0,1,0
2099476,,,0.0,0.0,0.0,0.4241622574955908,47,0.12962962962962965,-33.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
8982475,0.14285714285714285,0.5,0.2325581395348837,0.0,0.0,0.7045454545454546,23,0.303030303030303,-9.0,12.0,1,1.0,0.0,1.0,1,1.0,1,0
5612345,0.0,0.0,0.0,0.0,0.0,0.5055555555555555,13,0.1333333333333333,-5.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
7281349,0.0,0.0,0.0,0.0,0.0,0.4954301075268817,27,0.12903225806451613,-19.0,3.0,0,0.5,1.0,0.0,1,0.0,1,0
8876403,,,0.0,0.0,0.0,0.0,19,0.0,-17.0,0.0,0,0.0,1.0,0.0,0,0.0,1,0
2041033,,,0.0,0.0,0.0,0.44166666666666665,15,0.0625,-5.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
7281363,,,0.07692307692307693,0.0,0.0,0.4834869431643625,26,0.16129032258064513,-19.0,5.0,0,0.5,1.0,0.0,1,1.0,1,0
2111714,,,0.019230769230769232,0.0,0.0,0.4016414141414142,27,0.1818181818181817,-7.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
75598,0.7916666666666666,1.0,0.35135135135135137,0.0,0.0,0.5310317460317461,21,0.16000000000000006,-2.0,10.0,1,1.0,0.0,1.0,1,1.0,1,1
7692953,0.35294117647058826,0.5,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
234110,0.7619047619047619,1.0,0.0,0.0,0.0,0.4428486997635934,41,0.12765957446808507,-26.0,4.0,0,0.5,1.0,0.0,1,0.0,0,1
6186031,0.4137931034482759,0.3333333333333333,0.0,0.0,0.0,0.3580542264752791,17,0.10526315789473684,-6.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
9083783,,,0.0,0.0,0.0,0.3833333333333333,15,0.0,-3.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
2027001,,,0.0,0.0,0.0,0.5102564102564102,12,0.07692307692307687,-2.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
3621991,0.3013698630136986,0.3,0.010309278350515464,0.0,0.0,0.4466269841269841,73,0.08750000000000002,-58.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,1
4979396,0.17142857142857146,0.25,0.0,0.0,0.0,0.3787878787878787,20,0.09090909090909094,-11.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
8236743,,,0.0,0.0,0.0,0.0,30,0.0,-28.0,0.0,0,0.0,1.0,0.0,1,0.0,1,0
2103586,0.35714285714285715,0.5,0.0,0.0,0.0,0.38077601410934747,25,0.07407407407407407,-11.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
109769,,,0.0,0.0,0.0,0.3666666666666667,27,0.09999999999999998,-18.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
7632906,0.19696969696969696,0.25,0.0,0.0,0.0,0.4063500170241743,78,0.1235955056179775,-58.0,5.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,0
685608,0.09859154929577464,0.125,0.0,0.0,0.0,0.5198648577892784,81,0.1649484536082474,-38.0,6.0,0,0.125,1.0,0.0,1,0.0,0,0
695421,0.15789473684210525,0.2,0.009433962264150943,0.0,0.0,0.4788191190253046,88,0.09278350515463918,-66.0,5.0,0,0.125,1.0,0.0,1,0.0,0,0
2107387,0.21428571428571427,0.25,0.011764705882352941,0.0,0.0,0.4941907765437178,54,0.16923076923076918,-21.0,7.0,1,1.0,0.0,1.0,1,0.0,1,0
7692902,,,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
5992303,,,0.0,0.0,0.0,0.4555555555555556,11,0.08333333333333337,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
7817848,0.14705882352941174,0.3333333333333333,0.0,0.0,0.0,0.487037037037037,13,0.1333333333333333,-4.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
5619393,,,0.0,0.0,0.0,0.4962962962962963,12,0.2,-3.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
4414610,,,0.0,0.0,0.0,0.3686868686868687,10,0.09090909090909094,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
8429089,0.5277777777777778,0.5,0.0,0.0,0.0,0.0,12,0.0,-10.0,0.0,0,0.0,1.0,0.0,1,0.0,1,1
8300022,,,0.0,0.0,0.0,0.4258355916892502,36,0.12195121951219512,-27.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
2103731,,,0.0,0.0,0.0,0.3979076479076479,28,0.1515151515151515,-14.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
2029105,,,0.0,0.0,0.0,0.38357185450208703,39,0.09302325581395354,-26.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
7402395,,,0.0,0.0,0.0,0.3861111111111111,28,0.06666666666666665,-20.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
6000236,,,0.0,0.0,0.0,0.4781179138321996,187,0.04591836734693877,-175.0,3.0,0,0.058823529411764726,1.0,0.5,0,0.0,0,0
8884331,,,0.0,0.0,0.0,0.4490740740740741,14,0.125,-5.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
4889814,0.0,0.0,0.03448275862068965,0.0,0.0,0.3717948717948718,12,0.07692307692307687,0.0,3.0,1,1.0,0.0,1.0,0,0.0,1,0
1382262,,,0.0,0.0,0.0,0.5256213320729449,26,0.16129032258064513,-5.0,4.0,0,0.5,1.0,0.0,0,0.0,1,0
2111497,0.206896551724138,0.25,0.012658227848101266,0.0,0.0,0.4384432560903149,41,0.19607843137254896,-8.0,6.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,0
7281373,0.0,0.0,0.07692307692307693,0.0,0.0,0.4834869431643625,26,0.16129032258064513,-19.0,5.0,0,0.5,1.0,0.0,1,1.0,1,0
6241894,0.06382978723404255,0.0,0.0,0.0,0.0,0.3746031746031746,27,0.09999999999999998,-13.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
7281386,,,0.07692307692307693,0.0,0.0,0.4834869431643625,26,0.16129032258064513,-19.0,5.0,0,0.5,1.0,0.0,1,1.0,1,0
2729771,,,0.0,0.0,0.0,0.4991883116883116,18,0.1818181818181817,-4.0,3.0,1,1.0,0.0,1.0,0,0.0,1,0
7689638,0.06666666666666668,0.2,0.0,0.0,0.0,0.4048293391430646,28,0.17647058823529416,-1.0,3.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,0
8232951,,,0.0,0.0,0.0,0.0,9,0.0,-7.0,0.0,0,0.0,1.0,0.0,0,0.0,1,0
7278058,0.0,0.0,0.4418604651162791,0.0,0.0,0.8876941457586618,7,0.7741935483870968,20.0,22.0,1,1.0,0.0,1.0,0,1.0,1,0
8970546,,,0.0,0.0,0.0,0.3263888888888889,26,0.1333333333333333,-10.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
2111698,0.7619047619047619,1.0,0.013888888888888888,0.0,0.0,0.4605672105672106,36,0.1818181818181817,-4.0,6.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,0
7692938,0.2702702702702703,0.5,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
1374321,,,0.0,0.0,0.0,0.5043290043290044,30,0.09090909090909094,-9.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
7938726,0.08695652173913042,0.16666666666666666,0.0,0.0,0.0,0.0,12,0.0,-10.0,0.0,0,0.0,1.0,0.0,1,0.0,1,0
6252360,0.14285714285714285,0.25,0.0,0.0,0.0,0.3904761904761905,13,0.0714285714285714,-3.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
166554,0.0,0.0,0.0,0.0,0.0,0.37847222222222215,30,0.0625,-22.0,2.0,0,0.5,1.0,0.0,1,0.0,1,1
1376135,0.0,0.0,0.0,0.0,0.0,0.4826839826839826,30,0.09090909090909094,-9.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
2103785,,,0.0,0.0,0.0,0.3794261294261294,35,0.10256410256410252,-21.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
4616327,0.43333333333333335,0.6666666666666666,0.06976744186046513,0.0,0.0,0.4953703703703704,21,0.125,-3.0,5.0,0,0.5,1.0,0.0,1,1.0,1,1
3407725,0.13333333333333333,0.0,0.0,0.0,0.0,0.4555555555555556,11,0.08333333333333337,-1.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
7273457,0.0,0.0,0.0,0.0,0.0,0.5261904761904762,17,0.15000000000000002,-10.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
4992441,,,0.0,0.0,0.0,0.4432539682539681,21,0.125,-6.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
5709483,,,0.02127659574468085,0.0,0.0,0.5012820512820513,33,0.15384615384615385,-23.0,3.0,0,0.25,1.0,0.0,0,0.0,0,0
2111512,,,0.00980392156862745,0.0,0.0,0.40374014535599895,70,0.14634146341463414,-37.0,7.0,1,1.0,0.0,1.0,0,0.0,1,0
6241118,,,0.0,0.0,0.0,0.3561507936507937,15,0.0625,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
1817922,0.2,0.3333333333333333,0.0,0.0,0.0,0.3824786324786325,11,0.15384615384615385,0.0,3.0,1,1.0,0.0,1.0,0,0.0,1,0
781522,,,0.0,0.0,0.0,0.29027355623100304,44,0.06382978723404252,-30.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
6186040,0.16363636363636366,0.2,0.0,0.0,0.0,0.39141414141414144,11,0.08333333333333337,0.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
1376132,,,0.0,0.0,0.0,0.5043290043290044,30,0.09090909090909094,-9.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
1194779,0.25,0.2,0.0,0.0,0.0,0.4055555555555556,26,0.1333333333333333,-14.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
2837560,0.54,0.42857142857142855,0.0,0.0,0.0,0.3929110105580694,16,0.058823529411764726,-3.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
6241120,0.075,0.0,0.0,0.0,0.0,0.4816849816849817,12,0.1428571428571429,1.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
5701565,,,0.0,0.0,0.0,0.0,13,0.0,-5.0,0.0,1,1.0,0.0,1.0,1,0.0,1,0
8267058,0.2631578947368421,0.4,0.0,0.0,0.0,0.4772727272727273,9,0.1818181818181817,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
7274994,,,0.4418604651162791,0.0,0.0,0.8876941457586618,7,0.7741935483870968,20.0,22.0,1,1.0,0.0,1.0,0,1.0,1,0
4414898,,,0.0,0.0,0.0,0.292022792022792,12,0.07692307692307687,-3.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
1369586,,,0.0,0.0,0.0,0.513094748388866,33,0.15384615384615385,0.0,4.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
7689612,,,0.0,0.0,0.0,0.37663398692810457,31,0.08823529411764708,-23.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
2111491,,,0.0,0.0,0.0,0.5162147793726741,27,0.1818181818181817,-9.0,4.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
1344481,,,0.0,0.0,0.0,0.4798136645962733,20,0.13043478260869568,-6.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
1710700,0.03333333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,23,0.07999999999999996,-3.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
2013291,,,0.0,0.0,0.0,0.2358024691358025,26,0.03703703703703709,-11.0,1.0,1,1.0,0.0,1.0,1,0.0,1,1
8022737,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.4162387177093059,145,0.052287581699346435,-131.0,3.0,0,0.16666666666666666,1.0,0.0,0,0.0,0,0
2520162,0.6,0.5,0.025,0.0,0.0,0.5091873706004141,19,0.17391304347826084,-4.0,4.0,0,0.5,1.0,0.0,1,0.0,1,1
4416982,,,0.0,0.0,0.0,0.3014705882352941,97,0.0490196078431373,-89.0,2.0,0,0.11111111111111116,1.0,0.0,1,0.0,0,0
3379785,0.5609756097560976,0.6,0.0,0.0,0.0,0.475,21,0.125,-9.0,3.0,0,0.5,1.0,0.0,1,0.0,1,1
9181031,0.075,0.14285714285714285,0.0,0.0,0.0,0.3842592592592592,25,0.07407407407407407,-17.0,1.0,0,0.5,1.0,0.0,1,0.0,1,0
9013978,,,0.0,0.0,0.0,0.4621212121212121,19,0.13636363636363635,-7.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
2099239,0.206896551724138,0.25,0.0,0.0,0.0,0.3711309523809525,27,0.15625,-13.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
1722091,0.024390243902439025,0.0,0.015384615384615384,0.0,0.0,0.40277777777777785,40,0.16666666666666666,-15.0,5.0,0,0.25,1.0,0.0,1,0.0,0,1
7689645,,,0.0,0.0,0.0,0.4640522875816993,32,0.058823529411764726,-26.0,1.0,0,0.33333333333333337,1.0,0.0,0,0.0,0,0
7281374,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,1,0.0,1,0
3061008,0.1724137931034483,0.3333333333333333,0.0,0.0,0.0,0.4222222222222222,26,0.1333333333333333,-16.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
2737686,,,0.0,0.0,0.0,0.3628389154704944,19,0.13636363636363635,0.0,3.0,1,1.0,0.0,1.0,0,0.0,1,0
8884335,,,0.0,0.0,0.0,0.4466230936819173,16,0.058823529411764726,-7.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
4889501,,,0.0,0.0,0.0,0.27855477855477856,11,0.15384615384615385,0.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
8417922,0.21428571428571427,0.0,0.0,0.0,0.0,0.5674329501915709,137,0.05517241379310345,-125.0,3.0,0,0.07692307692307687,1.0,0.5,0,0.0,0,0
2041031,,,0.0,0.0,0.0,0.375,16,0.0,0.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
7692926,0.34375,0.5,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0,0
2111709,,,0.011111111111111113,0.0,0.0,0.4233555796055796,53,0.15873015873015872,-21.0,6.0,1,1.0,0.0,1.0,0,0.0,1,0
9063267,0.1794871794871795,0.3333333333333333,0.0,0.0,0.0,0.35313131313131313,23,0.07999999999999996,-12.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
4414697,0.06896551724137931,0.25,0.0,0.0,0.0,0.3565891472868217,40,0.06976744186046513,-31.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
1532106,0.13131313131313133,0.13333333333333333,0.0,0.0,0.0,0.4166317260656884,48,0.0943396226415094,-39.0,3.0,0,0.2,1.0,0.0,1,0.0,0,0
7467805,0.08571428571428573,0.25,0.017241379310344827,0.0,0.0,0.4329059829059829,47,0.09615384615384616,-37.0,3.0,0,0.2,1.0,0.0,0,0.0,0,0
2728964,,,0.0,0.0,0.0,0.4991883116883116,18,0.1818181818181817,-4.0,3.0,1,1.0,0.0,1.0,0,0.0,1,0
8128359,0.03571428571428571,0.0,0.0,0.0,0.0,0.3531746031746032,19,0.09523809523809523,-7.0,1.0,1,1.0,0.0,1.0,1,0.0,1,0
8966649,0.16666666666666666,0.5,0.15873015873015872,0.0,0.0,0.5032908268202386,34,0.1282051282051282,-4.0,12.0,0,0.33333333333333337,1.0,0.0,1,1.0,0,0
7270212,,,0.0,0.0,0.0,0.4777777777777778,18,0.09999999999999998,-12.0,1.0,0,0.5,1.0,0.0,0,0.0,1,0
9148925,,,0.0,0.0,0.0,0.3814814814814815,28,0.06666666666666665,-10.0,2.0,1,1.0,0.0,1.0,1,0.0,1,0
1139513,0.0,0.0,0.0,0.0,0.0,0.3737373737373737,29,0.12121212121212124,-21.0,2.0,0,0.5,1.0,0.0,0,0.0,1,0
6178112,0.6511627906976745,0.5,0.015384615384615384,0.0,0.0,0.5306637806637807,35,0.20454545454545456,-14.0,3.0,0,0.6666666666666667,1.0,0.0,0,0.0,1,0
6064555,,,0.0,0.0,0.0,0.5,12,0.2,-2.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
2103423,,,0.0,0.0,0.0,0.3874458874458875,13,0.0714285714285714,-2.0,1.0,1,1.0,0.0,1.0,0,0.0,1,0
7266130,,,0.0,0.0,0.0,0.4777777777777778,18,0.09999999999999998,-12.0,1.0,0,0.5,1.0,0.0,0,0.0,1,0
2103781,,,0.0,0.0,0.0,0.3702380952380953,19,0.05000000000000005,-5.0,2.0,1,1.0,0.0,1.0,0,0.0,1,0
8777688,0.5862068965517241,0.5,0.0,0.0,0.0,0.0,34,0.0,-32.0,0.0,0,0.0,1.0,0.0,1,0.0,1,1
2426517,,,0.0,0.0,0.0,0.0,9,0.0,-1.0,0.0,1,1.0,0.0,1.0,1,0.0,1,1
2430061,,,0.022727272727272728,0.0,0.0,0.3636363636363636,30,0.09090909090909094,-21.0,3.0,0,0.5,1.0,0.0,1,0.0,1,0
1175809,,,0.0,0.0,0.0,0.4314574314574315,21,0.045454545454545414,0.0,3.0,0,0.5,1.0,0.0,1,0.0,1,0
