_id,name_name_jac_qgm_3_qgm_3,name_name_jac_dlm_dc0_dlm_dc0,countries_countries_jac_qgm_3_qgm_3,countries_countries_cos_dlm_dc0_dlm_dc0,countries_countries_jac_dlm_dc0_dlm_dc0,countries_countries_mel,countries_countries_lev_dist,countries_countries_lev_sim,countries_countries_nmw,countries_countries_sw,country_count_country_count_exm,country_count_country_count_anm,country_count_country_count_lev_dist,country_count_country_count_lev_sim,status_match,country_overlap,country_count_sim
2103728,0.35714285714285715,0.5,0.0,0.0,0.0,0.4241622574955908,47,0.12962962962962965,-33.0,2.0,0,0.5,1.0,0.0,0,0.0,1
6657422,,,0.0,0.0,0.0,0.4916666666666667,12,0.25,-2.0,2.0,1,1.0,0.0,1.0,0,0.0,1
7553756,0.2,0.25,0.0,0.0,0.0,0.0,89,0.0,-87.0,0.0,0,0.0,1.0,0.0,0,0.0,0
4889866,,,0.09333333333333334,0.0,0.0,0.4402930402930403,61,0.12857142857142856,-48.0,9.0,0,0.33333333333333337,1.0,0.0,0,1.0,0
8371955,0.5,0.6,0.0,0.0,0.0,0.3278867102396514,98,0.039215686274509776,-89.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
1780670,0.15384615384615385,0.25,0.0,0.0,0.0,0.4527027027027027,33,0.10810810810810813,-25.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
8647089,,,0.0,0.0,0.0,0.0,14,0.0,-12.0,0.0,0,0.0,1.0,0.0,0,0.0,1
1840302,0.2325581395348837,0.3333333333333333,0.0,0.0,0.0,0.45,18,0.09999999999999998,-10.0,1.0,0,0.5,1.0,0.0,1,0.0,1
7689670,,,0.0,0.0,0.0,0.3757703081232493,30,0.11764705882352945,-10.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
8990394,0.16666666666666666,0.5,0.0,0.0,0.0,0.2969696969696969,30,0.09090909090909094,-20.0,2.0,1,1.0,0.0,1.0,1,0.0,1
2107152,0.21428571428571427,0.25,0.017241379310344827,0.0,0.0,0.4539141414141414,29,0.12121212121212124,3.0,7.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
5685737,,,0.0,0.0,0.0,0.3074074074074074,9,0.09999999999999998,0.0,1.0,1,1.0,0.0,1.0,1,0.0,1
6244442,0.07142857142857142,0.0,0.0,0.0,0.0,0.3896825396825396,27,0.09999999999999998,-13.0,2.0,1,1.0,0.0,1.0,1,0.0,1
4889505,,,0.0,0.0,0.0,0.27855477855477856,11,0.15384615384615385,0.0,1.0,1,1.0,0.0,1.0,0,0.0,1
5711867,0.3235294117647059,0.6666666666666666,0.0,0.0,0.0,0.3995726495726497,34,0.1282051282051282,-21.0,2.0,0,0.25,1.0,0.0,1,0.0,0
5689800,,,0.0,0.0,0.0,0.3787878787878787,20,0.09090909090909094,-11.0,1.0,1,1.0,0.0,1.0,0,0.0,1
8974565,0.13636363636363635,0.5,0.2325581395348837,0.0,0.0,0.7045454545454546,23,0.303030303030303,-9.0,12.0,1,1.0,0.0,1.0,1,1.0,1
2314553,0.3461538461538461,0.25,0.0,0.0,0.0,0.0,8,0.0,-6.0,0.0,0,0.0,1.0,0.0,1,0.0,1
2272257,,,0.0,0.0,0.0,0.3253968253968254,24,0.1428571428571429,-12.0,2.0,0,0.5,1.0,0.0,1,0.0,1
6178119,,,0.015873015873015872,0.0,0.0,0.4575757575757575,35,0.20454545454545456,-15.0,6.0,0,0.6666666666666667,1.0,0.0,0,0.0,1
7281388,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,1,0.0,1
2099459,0.21428571428571427,0.25,0.0,0.0,0.0,0.436739417989418,152,0.05000000000000005,-138.0,2.0,0,0.1428571428571429,1.0,0.0,1,0.0,0
2111346,,,0.0,0.0,0.0,0.4924242424242424,29,0.12121212121212124,-18.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
4410714,,,0.0,0.0,0.0,0.2740740740740741,18,0.09999999999999998,-9.0,2.0,1,1.0,0.0,1.0,1,0.0,1
4889870,0.2380952380952381,0.5,0.029411764705882363,0.0,0.0,0.29914529914529914,17,0.05555555555555558,-4.0,3.0,1,1.0,0.0,1.0,0,0.0,1
1690425,0.0,0.0,0.0,0.0,0.0,0.3638888888888889,28,0.06666666666666665,-16.0,2.0,0,0.5,1.0,0.0,1,0.0,1
6269544,,,0.0,0.0,0.0,0.5032679738562091,15,0.11764705882352945,-6.0,2.0,0,0.5,1.0,0.0,0,0.0,1
8884323,,,0.0,0.0,0.0,0.4340740740740741,23,0.07999999999999996,-14.0,2.0,1,1.0,0.0,1.0,0,0.0,1
8958737,0.125,0.5,0.0,0.0,0.0,0.4149572649572649,36,0.07692307692307687,-24.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
1377507,,,0.0,0.0,0.0,0.4637165701681831,29,0.06451612903225812,0.0,4.0,0,0.5,1.0,0.0,1,0.0,1
5662027,,,0.0,0.0,0.0,0.3191721132897603,16,0.11111111111111116,1.0,2.0,1,1.0,0.0,1.0,1,0.0,1
7689695,,,0.0,0.0,0.0,0.4640522875816993,32,0.058823529411764726,-26.0,1.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
5688785,,,0.0,0.0,0.0,0.4898148148148149,9,0.09999999999999998,0.0,2.0,1,1.0,0.0,1.0,0,0.0,1
2111644,0.206896551724138,0.25,0.011494252873563218,0.0,0.0,0.4261311889385661,51,0.16393442622950816,-18.0,7.0,1,1.0,0.0,1.0,0,0.0,1
8349255,,,0.029411764705882363,0.0,0.0,0.5301587301587302,17,0.19047619047619047,-7.0,3.0,1,1.0,0.0,1.0,1,0.0,1
8426483,0.11627906976744184,0.08333333333333333,0.0,0.0,0.0,0.0,12,0.0,-10.0,0.0,0,0.0,1.0,0.0,1,0.0,1
4414915,0.06896551724137931,0.25,0.0,0.0,0.0,0.292022792022792,12,0.07692307692307687,-3.0,1.0,1,1.0,0.0,1.0,0,0.0,1
7273420,,,0.0,0.0,0.0,0.5261904761904762,17,0.15000000000000002,-10.0,2.0,0,0.5,1.0,0.0,1,0.0,1
7278136,0.08771929824561403,0.0,0.0,0.0,0.0,0.5203163771712159,26,0.16129032258064513,-13.0,3.0,0,0.5,1.0,0.0,0,0.0,1
4002060,0.06666666666666668,0.2,0.0,0.0,0.0,0.4173546611627105,17,0.10526315789473684,0.0,3.0,1,1.0,0.0,1.0,0,0.0,1
2103576,,,0.0,0.0,0.0,0.3462823725981621,17,0.10526315789473684,-3.0,2.0,1,1.0,0.0,1.0,0,0.0,1
4829187,0.2307692307692308,0.5,0.21212121212121213,0.0,0.0,0.7696969696969697,15,0.4,-4.0,9.0,0,0.5,1.0,0.0,1,1.0,1
2294304,0.11428571428571427,0.2,0.0,0.0,0.0,0.3383838383838384,30,0.09090909090909094,-12.0,3.0,0,0.5,1.0,0.0,0,0.0,1
191499,,,0.0,0.0,0.0,0.3810728744939271,17,0.10526315789473684,-4.0,2.0,0,0.5,1.0,0.0,1,0.0,1
1780652,0.15789473684210525,0.25,0.0,0.0,0.0,0.4527027027027027,33,0.10810810810810813,-25.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
7692927,0.2702702702702703,0.4,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
7451973,0.1,0.25,0.0,0.0,0.0,0.45,27,0.09999999999999998,-15.0,1.0,0,0.5,1.0,0.0,0,0.0,1
5788640,0.15217391304347827,0.2,0.0,0.0,0.0,0.4775641025641026,22,0.15384615384615385,-6.0,3.0,0,0.5,1.0,0.0,0,0.0,1
8874923,,,0.0,0.0,0.0,0.0,27,0.0,-25.0,0.0,0,0.0,1.0,0.0,0,0.0,1
6657486,,,0.0,0.0,0.0,0.4583333333333333,14,0.125,-6.0,1.0,1,1.0,0.0,1.0,0,0.0,1
5461288,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,-13.0,0.0,0,0.0,1.0,0.0,0,0.0,1
6253783,,,0.0,0.0,0.0,0.4293103448275862,25,0.13793103448275867,-15.0,1.0,0,0.5,1.0,0.0,0,0.0,1
8990393,0.1,0.25,0.0,0.0,0.0,0.41842105263157897,36,0.05263157894736848,-26.0,2.0,0,0.5,1.0,0.0,1,0.0,1
5062273,,,0.0,0.0,0.0,0.4702380952380952,14,0.125,-7.0,1.0,1,1.0,0.0,1.0,1,0.0,1
7514182,0.24444444444444444,0.4,0.0,0.0,0.0,0.3803418803418803,12,0.07692307692307687,-1.0,2.0,1,1.0,0.0,1.0,0,0.0,1
2021202,,,0.0,0.0,0.0,0.4331550802139037,16,0.058823529411764726,-5.0,1.0,1,1.0,0.0,1.0,1,0.0,1
4414903,0.2,0.25,0.01818181818181818,0.0,0.0,0.5555555555555556,42,0.06666666666666665,-33.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
7353385,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.5286195286195287,15,0.16666666666666666,-4.0,2.0,1,1.0,0.0,1.0,0,0.0,1
2103734,0.0,0.0,0.0,0.0,0.0,0.4061355311355312,12,0.1428571428571429,1.0,2.0,1,1.0,0.0,1.0,0,0.0,1
8884332,,,0.0,0.0,0.0,0.3703703703703704,25,0.07407407407407407,-16.0,1.0,1,1.0,0.0,1.0,0,0.0,1
7395006,,,0.0,0.0,0.0,0.0,12,0.0,-3.0,0.0,1,1.0,0.0,1.0,0,0.0,1
1522478,0.7619047619047619,1.0,0.0,0.0,0.0,0.3740041928721174,48,0.0943396226415094,-18.0,3.0,0,0.2,1.0,0.0,1,0.0,0
6751519,0.6071428571428571,0.75,0.0,0.0,0.0,0.0,15,0.0,-13.0,0.0,0,0.0,1.0,0.0,0,0.0,1
4410420,,,0.0,0.0,0.0,0.3645833333333333,29,0.09375,-20.0,2.0,1,1.0,0.0,1.0,1,0.0,1
7692901,0.18181818181818185,0.2857142857142857,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
6269599,,,0.0,0.0,0.0,0.5873015873015873,6,0.33333333333333337,1.0,3.0,1,1.0,0.0,1.0,0,0.0,1
4414969,,,0.0,0.0,0.0,0.4661835748792271,43,0.06521739130434777,-34.0,2.0,0,0.5,1.0,0.0,0,0.0,1
3736395,,,0.0,0.0,0.0,0.4222222222222222,29,0.033333333333333326,-19.0,1.0,1,1.0,0.0,1.0,1,0.0,1
7278045,,,0.07692307692307693,0.0,0.0,0.4834869431643625,26,0.16129032258064513,-19.0,5.0,0,0.5,1.0,0.0,0,1.0,1
2099319,,,0.0,0.0,0.0,0.3214285714285714,33,0.08333333333333337,-19.0,2.0,1,1.0,0.0,1.0,1,0.0,1
7523747,0.2258064516129032,0.3333333333333333,0.0,0.0,0.0,0.4247076023391813,17,0.10526315789473684,-1.0,2.0,1,1.0,0.0,1.0,0,0.0,1
4892333,0.7619047619047619,1.0,0.0,0.0,0.0,0.4120370370370369,9,0.0,-1.0,1.0,1,1.0,0.0,1.0,1,0.0,1
6189191,0.2,0.25,0.0,0.0,0.0,0.4606060606060606,9,0.1818181818181817,1.0,2.0,1,1.0,0.0,1.0,1,0.0,1
800926,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.3643790849673203,16,0.058823529411764726,-4.0,2.0,1,1.0,0.0,1.0,1,0.0,1
1695306,0.8717948717948718,1.0,0.0,0.0,0.0,0.4476190476190476,31,0.11428571428571432,-3.0,3.0,0,0.25,1.0,0.0,1,0.0,0
6855940,,,0.0,0.0,0.0,0.3611111111111111,15,0.0625,-3.0,2.0,1,1.0,0.0,1.0,0,0.0,1
6266608,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,-6.0,0.0,0,0.0,1.0,0.0,1,0.0,1
1780640,0.13043478260869565,0.16666666666666666,0.0,0.0,0.0,0.4373498498498498,32,0.1351351351351351,-17.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
2737685,,,0.0,0.0,0.0,0.3628389154704944,19,0.13636363636363635,0.0,3.0,1,1.0,0.0,1.0,0,0.0,1
3736392,,,0.0,0.0,0.0,0.4222222222222222,29,0.033333333333333326,-19.0,1.0,1,1.0,0.0,1.0,1,0.0,1
7692917,,,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
4414977,,,0.024390243902439025,0.0,0.0,0.5740740740740741,27,0.09999999999999998,-18.0,3.0,1,1.0,0.0,1.0,0,0.0,1
1221715,0.5476190476190477,0.5,0.0,0.0,0.0,0.37857142857142856,27,0.0357142857142857,-17.0,1.0,1,1.0,0.0,1.0,1,0.0,1
7123571,0.14705882352941174,0.25,0.0,0.0,0.0,0.3513708513708513,18,0.1428571428571429,-7.0,2.0,0,0.5,1.0,0.0,0,0.0,1
2013290,,,0.0,0.0,0.0,0.2377777777777777,24,0.040000000000000036,-9.0,1.0,1,1.0,0.0,1.0,1,0.0,1
4236073,0.14545454545454545,0.0,0.0,0.0,0.0,0.3505555555555556,23,0.07999999999999996,-8.0,1.0,1,1.0,0.0,1.0,1,0.0,1
7281379,,,0.07692307692307693,0.0,0.0,0.4834869431643625,26,0.16129032258064513,-19.0,5.0,0,0.5,1.0,0.0,1,1.0,1
7270200,,,0.0,0.0,0.0,0.4777777777777778,18,0.09999999999999998,-12.0,1.0,0,0.5,1.0,0.0,0,0.0,1
7278092,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1
2126490,0.2727272727272727,0.3333333333333333,0.0,0.0,0.0,0.0,21,0.0,-19.0,0.0,0,0.0,1.0,0.0,0,0.0,1
2111647,0.35714285714285715,0.5,0.012658227848101266,0.0,0.0,0.4384432560903149,41,0.19607843137254896,-8.0,6.0,0,0.6666666666666667,1.0,0.0,0,0.0,1
3507478,0.525,0.5,0.0,0.0,0.0,0.4015873015873016,27,0.09999999999999998,-20.0,2.0,0,0.5,1.0,0.0,1,0.0,1
7459888,0.1,0.25,0.0,0.0,0.0,0.4666666666666666,27,0.09999999999999998,-17.0,1.0,0,0.5,1.0,0.0,0,0.0,1
6960146,0.2888888888888889,0.3333333333333333,0.10869565217391304,0.0,0.0,0.4986928104575163,23,0.2333333333333333,-6.0,7.0,1,1.0,0.0,1.0,0,0.0,1
8876406,,,0.0,0.0,0.0,0.0,16,0.0,-14.0,0.0,0,0.0,1.0,0.0,0,0.0,1
1376131,,,0.0,0.0,0.0,0.4675324675324675,30,0.09090909090909094,-9.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
8349251,,,0.029411764705882363,0.0,0.0,0.5301587301587302,17,0.19047619047619047,-7.0,3.0,1,1.0,0.0,1.0,1,0.0,1
2099237,0.21428571428571427,0.25,0.0,0.0,0.0,0.3711309523809525,27,0.15625,-13.0,2.0,1,1.0,0.0,1.0,1,0.0,1
8213241,,,0.0,0.0,0.0,0.3833333333333333,17,0.15000000000000002,-8.0,3.0,1,1.0,0.0,1.0,1,0.0,1
109763,0.1,0.2,0.0,0.0,0.0,0.5165692007797271,34,0.10526315789473684,-25.0,3.0,0,0.5,1.0,0.0,0,0.0,1
2111498,0.35714285714285715,0.5,0.019230769230769232,0.0,0.0,0.4016414141414142,27,0.1818181818181817,-7.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
4889867,,,0.12280701754385966,0.0,0.0,0.6229260935143288,44,0.13725490196078427,-33.0,9.0,0,0.5,1.0,0.0,0,1.0,1
5712530,,,0.0,0.0,0.0,0.4836385836385837,34,0.1282051282051282,-24.0,3.0,0,0.25,1.0,0.0,1,0.0,0
7273406,0.0,0.0,0.0,0.0,0.0,0.5261904761904762,17,0.15000000000000002,-10.0,2.0,0,0.5,1.0,0.0,1,0.0,1
744603,0.0,0.0,0.013157894736842105,0.0,0.0,0.4166666666666667,53,0.1166666666666667,-38.0,3.0,0,0.5,1.0,0.0,1,0.0,1
2111513,0.206896551724138,0.25,0.011627906976744186,0.0,0.0,0.483065953654189,55,0.16666666666666666,-22.0,7.0,0,0.6666666666666667,1.0,0.0,0,0.0,1
8874859,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,13,0.0,-11.0,0.0,0,0.0,1.0,0.0,0,0.0,1
2107011,,,0.0,0.0,0.0,0.4924242424242424,29,0.12121212121212124,-18.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
8869698,0.4,0.0,0.10752688172043012,0.0,0.0,0.4267543859649123,83,0.12631578947368416,-67.0,12.0,0,0.2,1.0,0.0,1,1.0,0
2103864,0.35714285714285715,0.5,0.0,0.0,0.0,0.3596980255516841,36,0.12195121951219512,-22.0,2.0,1,1.0,0.0,1.0,0,0.0,1
2099478,0.5517241379310345,0.4,0.0,0.0,0.0,0.4606684981684981,58,0.10769230769230764,-44.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
7692924,0.2452830188679245,0.25,0.0,0.0,0.0,0.4048293391430646,28,0.17647058823529416,-1.0,3.0,0,0.6666666666666667,1.0,0.0,1,0.0,1
4410678,0.206896551724138,0.25,0.009174311926605505,0.0,0.0,0.4108465608465609,100,0.04761904761904767,-91.0,3.0,0,0.16666666666666666,1.0,0.0,1,0.0,0
8349252,,,0.0,0.0,0.0,0.43703703703703706,16,0.11111111111111116,-6.0,2.0,1,1.0,0.0,1.0,1,0.0,1
7191393,,,0.0,0.0,0.0,0.4047619047619047,13,0.0714285714285714,-6.0,1.0,1,1.0,0.0,1.0,0,0.0,1
7693308,0.2777777777777778,0.5,0.0,0.0,0.0,0.3907563025210084,30,0.11764705882352945,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
2111502,,,0.012987012987012988,0.0,0.0,0.4379885814668423,36,0.21739130434782605,-4.0,6.0,0,0.6666666666666667,1.0,0.0,0,0.0,1
8982480,0.13636363636363635,0.5,0.2325581395348837,0.0,0.0,0.7045454545454546,23,0.303030303030303,-9.0,12.0,1,1.0,0.0,1.0,1,1.0,1
7270134,0.06896551724137931,0.125,0.0,0.0,0.0,0.3491452991452991,19,0.05000000000000005,-6.0,2.0,0,0.5,1.0,0.0,0,0.0,1
2099098,,,0.0,0.0,0.0,0.3874458874458875,13,0.0714285714285714,-2.0,1.0,1,1.0,0.0,1.0,1,0.0,1
7817847,0.14705882352941174,0.3333333333333333,0.0,0.0,0.0,0.487037037037037,13,0.1333333333333333,-4.0,1.0,1,1.0,0.0,1.0,1,0.0,1
8233244,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,-35.0,0.0,0,0.0,1.0,0.0,0,0.0,0
6178111,0.1836734693877551,0.2,0.015873015873015872,0.0,0.0,0.4575757575757575,35,0.20454545454545456,-15.0,6.0,0,0.6666666666666667,1.0,0.0,0,0.0,1
2103791,,,0.0,0.0,0.0,0.3794261294261294,35,0.10256410256410252,-21.0,2.0,0,0.5,1.0,0.0,0,0.0,1
6181421,,,0.0,0.0,0.0,0.4121212121212121,39,0.11363636363636365,-29.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
2294301,0.10869565217391304,0.14285714285714285,0.0,0.0,0.0,0.3383838383838384,30,0.09090909090909094,-12.0,3.0,0,0.5,1.0,0.0,0,0.0,1
3410979,0.2195121951219512,0.2,0.0,0.0,0.0,0.4555555555555556,11,0.08333333333333337,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1
1813499,0.15,0.16666666666666666,0.0,0.0,0.0,0.3824786324786325,11,0.15384615384615385,0.0,3.0,1,1.0,0.0,1.0,1,0.0,1
2176472,0.0,0.0,0.0,0.0,0.0,0.43703703703703706,16,0.11111111111111116,-6.0,1.0,1,1.0,0.0,1.0,0,0.0,1
4414757,0.2,0.25,0.0,0.0,0.0,0.2740740740740741,18,0.09999999999999998,-9.0,2.0,1,1.0,0.0,1.0,0,0.0,1
8018593,0.125,0.3333333333333333,0.0,0.0,0.0,0.4365079365079365,12,0.1428571428571429,0.0,2.0,1,1.0,0.0,1.0,0,0.0,1
2037018,,,0.0,0.0,0.0,0.4166666666666667,15,0.0625,0.0,3.0,1,1.0,0.0,1.0,1,0.0,1
5677825,,,0.0,0.0,0.0,0.31025641025641026,15,0.0,-2.0,1.0,1,1.0,0.0,1.0,1,0.0,1
9089196,0.08955223880597014,0.125,0.0,0.0,0.0,0.4678843226788432,66,0.09589041095890416,-51.0,2.0,0,0.2,1.0,0.0,0,0.0,0
7692929,0.07317073170731707,0.2,0.0,0.0,0.0,0.37663398692810457,31,0.08823529411764708,-23.0,2.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
1851569,0.25,0.4,0.0,0.0,0.0,0.4833333333333333,18,0.09999999999999998,-8.0,2.0,0,0.5,1.0,0.0,0,0.0,1
1178983,0.21428571428571427,0.3333333333333333,0.0,0.0,0.0,0.4126984126984127,19,0.09523809523809523,-12.0,1.0,0,0.5,1.0,0.0,0,0.0,1
7689663,,,0.0,0.0,0.0,0.26034858387799564,31,0.08823529411764708,-22.0,3.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
7278115,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1
8966653,0.15,0.5,0.0,0.0,0.0,0.4726495726495726,32,0.17948717948717952,-2.0,6.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
2656945,,,0.0,0.0,0.0,0.3034188034188034,35,0.10256410256410252,-26.0,3.0,0,0.25,1.0,0.0,0,0.0,0
7689675,0.1851851851851852,0.125,0.0,0.0,0.0,0.4904474610356964,29,0.1470588235294118,-16.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
3407727,0.14545454545454545,0.0,0.0,0.0,0.0,0.4555555555555556,11,0.08333333333333337,-1.0,1.0,1,1.0,0.0,1.0,1,0.0,1
1802092,0.2,0.3333333333333333,0.3636363636363637,0.0,0.0,0.8492063492063492,4,0.7142857142857143,8.0,10.0,1,1.0,0.0,1.0,0,1.0,1
2029104,,,0.0,0.0,0.0,0.4512820512820513,12,0.07692307692307687,-2.0,1.0,1,1.0,0.0,1.0,1,0.0,1
7270146,,,0.0,0.0,0.0,0.4777777777777778,18,0.09999999999999998,-12.0,1.0,0,0.5,1.0,0.0,0,0.0,1
8970545,0.2,0.5,0.0,0.0,0.0,0.4027777777777777,15,0.0625,-3.0,2.0,1,1.0,0.0,1.0,0,0.0,1
9008826,0.0,0.0,0.0,0.0,0.0,0.4621212121212121,19,0.13636363636363635,-7.0,1.0,1,1.0,0.0,1.0,0,0.0,1
5152701,0.6875,1.0,0.0,0.0,0.0,0.0,23,0.0,-21.0,0.0,0,0.0,1.0,0.0,1,0.0,0
2103578,,,0.0,0.0,0.0,0.3702380952380953,19,0.05000000000000005,-5.0,2.0,1,1.0,0.0,1.0,0,0.0,1
8884321,,,0.0,0.0,0.0,0.4490740740740741,14,0.125,-5.0,2.0,1,1.0,0.0,1.0,0,0.0,1
3399811,0.18,0.14285714285714285,0.2352941176470588,0.0,0.0,0.7746913580246914,16,0.4074074074074073,-4.0,10.0,0,0.5,1.0,0.0,1,1.0,1
4889508,,,0.0,0.0,0.0,0.27855477855477856,11,0.15384615384615385,0.0,1.0,1,1.0,0.0,1.0,0,0.0,1
5828453,,,0.0,0.0,0.0,0.0,9,0.0,-7.0,0.0,0,0.0,1.0,0.0,0,0.0,1
6178123,0.5,0.4,0.0,0.0,0.0,0.4462121212121212,40,0.09090909090909094,-32.0,2.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
802262,0.2391304347826087,0.4,0.0,0.0,0.0,0.3643790849673203,16,0.058823529411764726,-4.0,2.0,1,1.0,0.0,1.0,1,0.0,1
6000218,,,0.0,0.0,0.0,0.4781179138321996,187,0.04591836734693877,-175.0,3.0,0,0.058823529411764726,1.0,0.5,0,0.0,0
5701604,,,0.0,0.0,0.0,0.2708333333333333,30,0.0625,-22.0,2.0,1,1.0,0.0,1.0,1,0.0,1
2107390,0.3225806451612903,0.4,0.010526315789473684,0.0,0.0,0.4825668449197861,62,0.17333333333333334,-29.0,7.0,0,0.75,1.0,0.0,1,0.0,1
4414607,,,0.0,0.0,0.0,0.3686868686868687,10,0.09090909090909094,-1.0,1.0,1,1.0,0.0,1.0,0,0.0,1
2737687,,,0.0,0.0,0.0,0.3628389154704944,19,0.13636363636363635,0.0,3.0,1,1.0,0.0,1.0,0,0.0,1
7278138,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1
1175796,,,0.0,0.0,0.0,0.36984126984126986,19,0.09523809523809523,-9.0,1.0,0,0.5,1.0,0.0,1,0.0,1
4885539,0.25,0.5,0.012578616352201259,0.0,0.0,0.4605769230769232,151,0.05625000000000002,-138.0,3.0,0,0.1428571428571429,1.0,0.0,1,0.0,0
4410654,,,0.018867924528301886,0.0,0.0,0.5582010582010583,39,0.0714285714285714,-30.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
7132389,,,0.0,0.0,0.0,0.4047619047619047,13,0.0714285714285714,-6.0,1.0,1,1.0,0.0,1.0,0,0.0,1
7523744,0.2424242424242425,0.3333333333333333,0.0,0.0,0.0,0.4247076023391813,17,0.10526315789473684,-1.0,2.0,1,1.0,0.0,1.0,0,0.0,1
7278077,,,0.0,0.0,0.0,0.4318996415770609,28,0.09677419354838712,-22.0,2.0,0,0.5,1.0,0.0,0,0.0,1
8884333,,,0.0,0.0,0.0,0.3703703703703704,25,0.07407407407407407,-16.0,1.0,1,1.0,0.0,1.0,0,0.0,1
1348380,,,0.0,0.0,0.0,0.3908730158730159,20,0.04761904761904767,-12.0,1.0,1,1.0,0.0,1.0,1,0.0,1
8974559,0.125,0.3333333333333333,0.13333333333333333,0.0,0.0,0.6439393939393939,56,0.1515151515151515,-42.0,12.0,1,1.0,0.0,1.0,1,1.0,1
7693306,,,0.0,0.0,0.0,0.26034858387799564,31,0.08823529411764708,-22.0,3.0,0,0.33333333333333337,1.0,0.0,1,0.0,0
2107385,0.35714285714285715,0.5,0.011111111111111113,0.0,0.0,0.4233555796055796,53,0.15873015873015872,-21.0,6.0,1,1.0,0.0,1.0,1,0.0,1
6624478,0.2692307692307692,0.3333333333333333,0.0,0.0,0.0,0.4601010101010101,13,0.1333333333333333,-2.0,2.0,1,1.0,0.0,1.0,1,0.0,1
4575468,0.19298245614035087,0.25,0.0,0.0,0.0,0.3643790849673203,16,0.058823529411764726,-4.0,2.0,1,1.0,0.0,1.0,1,0.0,1
5641984,,,0.0,0.0,0.0,0.3909722222222222,28,0.125,-16.0,2.0,1,1.0,0.0,1.0,0,0.0,1
7689610,0.06976744186046513,0.2,0.0,0.0,0.0,0.39775910364145656,28,0.17647058823529416,-7.0,5.0,0,0.33333333333333337,1.0,0.0,0,0.0,0
4885591,,,0.10606060606060606,0.0,0.0,0.44661622530474987,52,0.14754098360655746,-39.0,9.0,0,0.33333333333333337,1.0,0.0,1,1.0,0
6467935,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,15,0.0,-13.0,0.0,0,0.0,1.0,0.0,0,0.0,1
4885550,0.2083333333333333,0.3333333333333333,0.10294117647058824,0.0,0.0,0.445054945054945,54,0.1428571428571429,-41.0,9.0,0,0.33333333333333337,1.0,0.0,1,1.0,0
7395008,,,0.0,0.0,0.0,0.0,12,0.0,-3.0,0.0,1,1.0,0.0,1.0,0,0.0,1
2103426,,,0.0,0.0,0.0,0.3874458874458875,13,0.0714285714285714,-2.0,1.0,1,1.0,0.0,1.0,0,0.0,1
7273812,0.05970149253731344,0.1111111111111111,0.0,0.0,0.0,0.3491452991452991,19,0.05000000000000005,-6.0,2.0,0,0.5,1.0,0.0,1,0.0,1
