Animalia,Abronia ,Animalia,Chordata,Reptilia,Squamata,Anguidae,Abronia (1),,[],[]
Animalia,Australian painted snipe ,Animalia,Chordata,Aves,Charadriiformes,Rostratulidae,Rostratula (1),125 - 130 g (2),Australian painted snipe numbers are believed to be declining primarily due to the loss of their wetland habitat. Since European settlement an estimated 50 percent of Australian wetlands have been modified for human land use. Drainage and diversion of the water in these wetlands have rendered them unsuitable for the Australian painted snipe and constitute the primary threat to this species (3) (6).,As little is known about the Australian painted snipe conservation efforts have focused on improving knowledge of the species through assessing its habitat preferences developing a database of records and conducting annual surveys. In conjunction with this a number of supplementary measures have also been proposed such as protecting habitat used by the Australian painted snipe and monitoring its population at the landscape scale (4) (6).
Animalia,Azure-rumped tanager ,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Tangara (1),Length: 15 cm (2),The azure-rumped tanager is threatened by the loss of its forest habitat due to fires logging and agriculture. The area in which it inhabits is optimal land for the cultivation of coffee. As human populations in the region grow the pressure on the remaining natural forest will only increase (2) (5).,The azure-rumped tanager occurs within the El Triunfo Biosphere Reserve an important area protecting some of the last remaining tracts of Central American cloud forest and Pacific Coast tropical evergreen forest. It is a refuge for many rare and endangered species including the azure-rumped tanager. However this too is threatened by the activities of the region\u2019s growing human population (6). Ensuring effective protection of the El Triunfo Biosphere Reserve is one measure proposed to protect populations of the azure-rumped tanager as well as carrying out surveys and creating new protected areas within its range (2).
Animalia,Baja California legless lizard ,Animalia,Chordata,Reptilia,Squamata,Anniellidae,Anniella (1),Length: 10 - 16.5 cm (2),Coastal tourist development road building intensification of agriculture (in particular the use of pesticides) use of off-road vehicles and general urbanisation all threaten the sand dune ecosystem which the Baja California legless lizard inhabits (1).,There are no specific conservation measures currently in place for the Baja California legless lizard<strong>. </strong>However changes in the abundance and distribution of this species need to be recorded through the monitoring of its populations and protected areas are urgently needed for its survival (1).
Animalia,Baja California rock squirrel ,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus (1),,[],[]
Animalia,Balinsky's sprite ,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Pseudagrion (1),,[],[]
Animalia,Ball bearing landfrog ,Animalia,Chordata,Amphibia,Anura,Eleutherodactylidae,Eleutherodactylus (1),,[],[]
Animalia,Banded wattle-eye ,Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Platysteira (1),,[],[]
Animalia,Banggai cardinalfish ,Animalia,Chordata,Actinopterygii,Perciformes,Apogonidae,Pterapogon (1),Length: Up to 80 mm (1),The major threat to the Banggai cardinalfish is overexploitation for the aquarium trade (10) (11). There are currently three main collection centres in the Banggai Archipelago where as many as 100000 individuals may be caught monthly from around the islands before being shipped to Bali and North Sulawesi to be sold to international exporters. During shipping which may take between 24 hours and 5 days up to 30 percent of the fish may die with similar quantities frequently being rejected due to poor condition. A study of the Banggai cardinalfish fishery revealed that during 2007 at least 1000000 individuals were caught which given that the fish\u2019s total population in this year was estimated to be 2200000 individuals is a serious cause for concern. Indeed the increasing levels of exploitation have led to the extermination of two local populations while the global population of the Banggai cardinalfish is believed to have been reduced to about 10 percent of its historical abundance and range (11).,A successful captive-breeding program has been developed by the New Jersey Academy for Aquatic Sciences. However the aquarium trade has not yet made any significant efforts to replace wild-caught fish with captive-bred fish (1).
Animalia,Bare-necked umbrellabird ,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus (1),Length: 36 - 41 cm (2) (3)Male weight: ca. 450 g (2)Female weight: ca. 320 g (2),The bare-necked umbrellabird appears to be relatively uncommon throughout its range with a small and declining global population. Although it occurs in adequately protected highland forests much of the species\u2019 lowland habitat is unprotected and is under continued threat from deforestation and conversion to plantations and cattle ranches (2) (3) (5) (6) (7). A lack of suitable habitat corridors between lowland and highland areas may also be a problem (5) and recent highway construction is further removing the species\u2019 habitat and opening the region up to increased settlement and land clearance (3) (5). In addition to these threats global climate change could potentially shift the bare-necked umbrellabird\u2019s range up to higher elevations eventually leaving the species with nowhere else to go (6).,The bare-necked umbrellabird breeds in several protected areas including La Amistad International Park and Monteverde Cloud Forest Reserve in Costa Rica (3) (5). The adjacent lowlands where these birds spend the non-breeding season are less well protected (3) (7) but lowland protected areas used by the bare-necked umbrellabird include San San-Pond Sak a Ramsar site in Panama (2) (9) and La Selva Biological Station in Costa Rica (3). Further conservation actions recommended for the bare-necked umbrellabird include population monitoring the preservation and promotion of forest corridors and the establishment and expansion of protected areas especially in lowland areas (2) (3) (5) (7). Protecting the habitats of this distinctive bird would also help to preserve many other species that depend on these forests for survival (7).
Animalia,Barred danio ,Animalia,Chordata,Actinopterygii,Cypreiniformes,Cyprinidae,Danio (1),,[],[]
Animalia,Barren’s topminnow ,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Fundulus (1),Length: up to 7 cm (2),With an extremely limited distribution and an accordingly small population the Barren\u2019s topminnow is particularly vulnerable to extinction from both natural and artificial causes (3). In 1998 a drought at the pool where this species was discovered required the removal of the entire local population. The fish were housed in an artificial facility and re-released after heavy rains replenished the water (5). Along with natural incidents habitat degradation and development are also significantly affecting this species (3) (5). Perhaps the most severe threat to this species however is the introduced non-native western mosquitofish <i>Gambusia affinis</i> (6) (7). Artificially introduced to control mosquitoes by preying on the aquatic larvae this species has becomes widespread and has invaded the range of the Barren\u2019s topminnow (7). The invasive species preys on the larval and juvenile stages of Barren\u2019s topminnow resulting in catastrophic local population declines (6) (8).,Though considered endangered by the state of Tennessee the Barren\u2019s topminnow does not currently receive Federal protection (3) (5). Fortunately however concerted efforts are being made to conserve this imperilled species. In 2001 the Barren\u2019s topminnow Working Group was established which has been responsible for implementing programmes to restock the Barren\u2019s topminnow at over 24 sites throughout much of its historic range. While many restocking efforts appear to have proven successful with successful wild breeding occurring the presence of mosquitofish remains problematic (4). The group is therefore researching and implementing ways to minimise the impacts of the invasive species including the creation of barriers around one pool occupied by this species to prevent the mosquitofish from entering (4) (5). The group is also undertaking studies to determine the effects of habitat loss and degradation (4). In order to address this threat it is clear that land management practices encouraging the formation of open water habitats favoured by this species are necessary (3).
Animalia,Basking malachite ,Animalia,Arthropoda,Insecta,Odonata,Synlestidae,Chlorolestes (1),Length: 43 - 45 mm (2),The habitat of the basking malachite is situated within the prime agricultural lands of the Eastern Cape of South Africa and the trampling of cattle on riverbanks is destroying the plants upon which females deposit their eggs (5). The shading of streams by the invasive black wattle (<i>Acacia mearnsii</i>) is further depleting available habitat for this damselfly (5).,<i>Acacia</i> spp. are being removed as part of the 'Working for Water' programme and discussions with local farmers are needed to ensure that cattle are allowed only to enter the water in certain areas along the riverbank therefore preserving the remaining habitat of this beautiful species (5).
Animalia,Bavayia ,Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Bavayia (1),,[],[]
Animalia,Baw baw frog ,Animalia,Chordata,Amphibia,Anura,Limnodynastidae,Philoria (1),,[],[]
Animalia,Beal's eyed turtle ,Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Sacalia (1),,[],[]
Animalia,Bellamya ,Animalia,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Bellamya (1),,[],[]
Animalia,Bellamya ,Animalia,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Bellamya (1),,While the population of <em>Bellamya crawshayi</em> is currently thought to be stable this species is <strong>endemic</strong> to a single lake that is rapidly decreasing in size as a result of environmental changes including global climate change. Lake Mweru is increasingly drying out and becoming shallower and may in fact be completely dry within the next 50 years. The lake is currently only around three metres deep on average but when it reaches between one and two metres in depth monsoon rains mix the mud and water resulting in increases in salinity and a decrease in oxygen levels. <em>Bellamya crawshayi</em> is extremely vulnerable to these changes which are already known to have caused the extinction of related species in other lakes (1).\xa0,<em>Bellamya crawshayi </em>has not been the target of any known conservation measures. Recommended actions for this species as well as for other animals inhabiting Lake Mweru includes population monitoring and research to determine how best to mitigate the threat of climate change (1).\xa0
Animalia,Bellamya ,Animalia,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Bellamya (1),,[],[]
Animalia,Bellamya ,Animalia,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Bellamya (1),,[],[]
Animalia,Berg-breede river whitefish ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus (1),,[],[]
Animalia,Berry cave salamander ,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Gyrinophilus (1),,[],[]
Animalia,Betsileo digging frog ,Animalia,Chordata,Amphibia,Anura,Microhylidae,Plethodontohyla (1),,[],[]
Animalia,Betta ,Animalia,Chordata,Actinopterygii,Perciformes,Belontiidae,Betta (1),,[],[]
Animalia,Biak monarch ,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Monarcha (1),,[],[]
Animalia,Big Blue Spring cave crayfish ,Animalia,Arthropoda,Crustacea,Decapoda,Cambaridae,Procambarus (1),,[],[]
Animalia,Big-headed mole rat ,Animalia,Chordata,Mammalia,Rodentia,Spalacidae,Tachyoryctes (1),,[],[]
Animalia,Big-headed turtle ,Animalia,Chordata,Reptilia,Testudines,Platysternidae,Platysternon (1),Carapace length: up to 20.1 cm (2),Legal and illegal trade are thought to pose the main threats to the big-headed turtle which commonly appears in Asian food markets and is in particular demand in China Lao PDR and Vietnam (1) (6) (8). The species is also sold by pet traders and sadly its increasing scarcity in the wild is only likely to lead to a greater demand for the species and higher market value encouraging further collection from the wild. Furthermore since the reproductive rate is thought to be very low populations of this species are believed to be very sensitive to removal of individuals and are slow to recover (8).,The big-headed turtle is legally protected in parts of its range and is likely to occur in protected areas (8). However extensive and significant illegal international trade apparently continues. Captive breeding cannot supply demand but does occur on an extremely limited scale in Thailand and reportedly also occurs for commercial sale on Chinese turtle farms (8).
Animalia,Bithynia ,Animalia,Mollusca,Gastropoda,Littorinimorpha,Bithyniidae,Bithynia (1),,[],[]
Animalia,Bithynia ,Animalia,Mollusca,Gastropoda,Littorinimorpha,Bithyniidae,Bithynia (1),Shell height: 4 - 5 mm (2),Ecosystem degradation is one of the key threats to <em>Bithynia </em><em>zeta</em>. Lake Skadar is currently undergoing rapid <strong>eutrophication</strong> and water from some of the springs on the lake bottom which feed into the lake is being captured as drinking water for local communities. This could eventually impact the water levels of the lake (1).,There are currently no known conservation actions in place for <em>Bithynia </em><em>zeta</em>. However several projects focussing on ecosystem management within the Lake Skadar area are being carried out (1).
Animalia,Bithynia ,Animalia,Mollusca,Gastropoda,Littorinimorpha,Bithyniidae,Bithynia (1),,[],[]
Animalia,Bithynia ,Animalia,Mollusca,Gastropoda,Littorinimorpha,Bithyniidae,Bithynia (1),,[],[]
Animalia,Black Sea viper ,Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera (1),,It is estimated that there are probably fewer than 250 mature individuals of this rare and beautiful snake. Habitat loss is a potential threat to the Black Sea viper with some land being cleared for motorway construction. The Black Sea viper is not known to be found in any protected areas (1).,There are no known specific conservation measures in place for the Black Sea viper. Protected areas in the range of the Black Sea viper need to be established to preserve this exceptionally rare snake. Known populations need to be monitored and more studies need to be carried out to determine the distribution and ecology of the species (1).
Animalia,Black long-fingered frog ,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Cardioglossa (1),,[],[]
Animalia,Black mahseer ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Tor (1),,[],[]
Animalia,Black shama ,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Copsychus (1),Length: 20 cm (2),The island of Cebu was once almost completely covered in forest but today contains less than 0.3 percent of its original forest cover.  Logging and shifting cultivation continues to convert the remaining natural habitat (5) leaving little suitable habitat for the black shama.,During the 1980s the black shama was the focus of a population survey and a local awareness campaign.  It also occurs within the Central Cebu National Park however this site offers little protection.  Further surveys and research of this species is required to enable the development of effective management plans and this obviously needs to be carried out in addition to efforts to conserve the remaining natural habitat on Cebu (4).
Animalia,Black-backed thornbill ,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Ramphomicron (1),,[],[]
Animalia,Black-bellied tern ,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna (1),,[],[]
Animalia,Black-browed albatross ,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche (1),Length: 80 - 95 cm (2)Wingspan: 200 - 235 cm (2),The greatest threat to this species is thought to be the increase in <strong>by-catch</strong> as a result of long-line sea fishing in the southern oceans especially along the Patagonian shelf off the east coast of Argentina and Uruguay (5). An estimated 60 percent of the total breeding population of around 530 000 individuals breed on the Falkland Islands and another 20 percent on South Georgia (5). The Falklands population has declined by almost a third during the last two decades most of this within a period of five years to 2001 (5). Much of this decline is blamed on an increase in long-line fishing in the surrounding seas but the black-browed albatross is at risk from this practice throughout its range. It is one of the most frequent victims of both long-line and trawler fishing in the southern hemisphere (5).,As a result of fears over its declining population the IUCN has upgraded the status of the black-browed albatross to \u2018Endangered\u2019 (1). On the basis of the losses at the birds\u2019 chief breeding sites it is calculated that it will have declined by around 65 percent during the next 65 years and by more than 50 percent throughout the rest of its range over the same period (5).
Animalia,Black-chinned laughingthrush ,Animalia,Chordata,Aves,Passeriformes,Timaliidae,Strophocincla (1),,[],[]
Animalia,Black-faced spoonbill ,Animalia,Chordata,Aves,Ciconiiformes,Threskiornithidae,Platalea (1),Length: 76 cm (2),Habitat destruction in the form of the alteration and drainage of wetlands for aquaculture and industrial development is probably the biggest threat to the survival of the black-faced spoonbill (6). The small number of wintering sites means that the species is very vulnerable to any chance event that may occur particularly to the potentially catastrophic effects of pollution (6).,The black-faced spoonbill is protected in China Taiwan North Korea South Korea and Japan and a number of both breeding and wintering sites are protected as sanctuaries (2). An Action Plan for the species was produced in 1995 following an international workshop; the Wild Bird Society of Japan acts as the secretariat of the Black-faced Spoonbill Conservation Network (6). Educational and research programmes have been undertaken in a number of countries and an international census has been established and run by Hong Kong Bird Watching Society (4).
Animalia,Black-polled yellowthroat ,Animalia,Chordata,Aves,Passeriformes,Parulidae,Geothlypis (1),,[],[]
Animalia,Black-spotted newt ,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus (1),,[],[]
Animalia,Blackish-headed spinetail ,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Synallaxis (1),,[],[]
Animalia,Blue Mountains water skink ,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eulamprus (1),up to 10 g (2),Restricted to a very specific habitat dependant on delicate associations between the fauna and flora and the water hydrology the Blue Mountains water skink has probably never been abundant.\xa0However as a result of an increasing human population encroaching upon its habitat it has become threatened and today has a very small population (1) (2).\xa0Relict populations are extremely isolated and fragmented and therefore highly vulnerable to habitat degradation especially as the majority of Blue Mountains water skink populations are surrounded by urban development (2). Pollution from rubbish disposal commercial run-off and septic discharge is a particular problem at several locations and can lead to nitrification promoting weed infestations.\xa0Earthworks for the establishment of sewage pipelines and poor erosion control mechanisms has also resulted in sedimentation causing swamps to dry up.\xa0Furthermore the Blue Mountains water skink\u2019s range is intersected by corridors of powerlines and their servicing has been identified as an additional threat through the slashing burning and spraying of pesticides that is required to gain maintenance access (4).\xa0\xa0\xa0\xa0\xa0,With high levels of <strong>endemism</strong> and large numbers of threatened species the Blue Mountains home to the Blue Mountains water skink is a region of major conservation importance.\xa0Recognising this the Australian government has afforded this region extra protection beginning in 1959 with the creation of the Blue Mountains National Park and most recently the creation of the UNESCO Greater Blue Mountains World Heritage Area in 2000 (9) (10).\xa0
Animalia,Blue-eyed bush frog ,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Philautus (1),Male snout-vent length: 2.3 - 3 cm (2),The blue-eyed bush frog has lost a great amount of suitable habitat due to dam construction agriculture and urbanisation. Many of the remaining habitats are fragmented and ecological barriers prevent movement of individuals between the forest fragments (1) (2). The formation of fragmented habitats has left most populations of the blue-eyed bush frog at high risk of extinction due to <strong>inbreeding</strong> stress and has increased their vulnerability to invasive species. Any further reductions in habitat area could compromise the future survival of this species (2).,Some areas within the range of the blue-eyed bush frog are protected including the Sharavathi Valley Wildlife Sanctuary Mookambika Wildlife Sanctuary and Kudremukh National Park offering it a certain degree of protection. More research is required into the range habitat requirements and populations of the blue-eyed bush frog and investigations are needed into how threats can be addressed to conserve this colourful amphibian (1).\xa0
Animalia,Blue-headed quail-dove ,Animalia,Chordata,Aves,Columbiformes,Columbidae,Starnoenas (1),c. 242 g (2),Excessive hunting and habitat destruction are the biggest threats to the blue-headed quail-dove (2) (3) (5). Less than 20 percent of Cuba\u2019s natural forests remain and the continued alteration and loss of this habitat is threatening much of Cuba\u2019s <strong>endemic</strong> wildlife (4) (5).,The blue-headed quail-dove is protected under Cuban national law in the Zapata Swamp. However the law is not currently enforced and hunting there continues to contribute significantly to this species\u2019 decline. The only known highland population of the blue-headed quail-dove is protected within the La G\xfcira National Park (3).
Animalia,Blue-legged mantella ,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella (1),1 – 3 g (3),Several thousand blue-legged mantellas are thought to be collected every year from some regions in the Isalo Massif(3). Aside from over-collection the extremely small range of these critically endangered frogs is threatened with habitat loss as a result of grazing fires and sapphire mining operations (1).,Listing on Appendix II of the Convention on International Trade in Endangered Species provides the blue-legged mantella with some protection. It requires that an export licence is obtained for any trade in this species. A trade quota to prevent over-exploitation of this frog is crucial to its survival as even the protection offered by the Isalo National Park has not prevented the capture of the blue-legged mantella (1). Anyhow recent research showed that the species is still locally abundant (5).
